Mar. 28, 2018   21:57:13
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 10
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Segment 7:

Segment 8:

Segment 9:

Segment 10:

Potential/V, Current/A

-1.000, -5.128e-2
-0.999, -4.492e-2
-0.998, -3.953e-2
-0.997, -3.493e-2
-0.996, -3.098e-2
-0.995, -2.761e-2
-0.994, -2.469e-2
-0.993, -2.215e-2
-0.992, -1.995e-2
-0.991, -1.802e-2
-0.990, -1.632e-2
-0.989, -1.483e-2
-0.988, -1.351e-2
-0.987, -1.235e-2
-0.986, -1.132e-2
-0.985, -1.040e-2
-0.984, -9.581e-3
-0.983, -8.845e-3
-0.982, -8.177e-3
-0.981, -7.576e-3
-0.980, -7.040e-3
-0.979, -6.555e-3
-0.978, -6.108e-3
-0.977, -5.717e-3
-0.976, -5.356e-3
-0.975, -5.022e-3
-0.974, -4.719e-3
-0.973, -4.442e-3
-0.972, -4.191e-3
-0.971, -3.957e-3
-0.970, -3.739e-3
-0.969, -3.542e-3
-0.968, -3.359e-3
-0.967, -3.188e-3
-0.966, -3.033e-3
-0.965, -2.890e-3
-0.964, -2.753e-3
-0.963, -2.632e-3
-0.962, -2.512e-3
-0.961, -2.405e-3
-0.960, -2.307e-3
-0.959, -2.208e-3
-0.958, -2.122e-3
-0.957, -2.039e-3
-0.956, -1.965e-3
-0.955, -1.893e-3
-0.954, -1.820e-3
-0.953, -1.753e-3
-0.952, -1.692e-3
-0.951, -1.632e-3
-0.950, -1.583e-3
-0.949, -1.525e-3
-0.948, -1.476e-3
-0.947, -1.434e-3
-0.946, -1.388e-3
-0.945, -1.343e-3
-0.944, -1.304e-3
-0.943, -1.263e-3
-0.942, -1.225e-3
-0.941, -1.189e-3
-0.940, -1.154e-3
-0.939, -1.122e-3
