Apr. 13, 2018   19:30:36
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:
Segment 2:

Segment 3:
Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -5.559e-4
-0.999, 5.200e-4
-0.998, 1.209e-3
-0.997, 1.673e-3
-0.996, 1.990e-3
-0.995, 2.181e-3
-0.994, 2.334e-3
-0.993, 2.442e-3
-0.992, 2.510e-3
-0.991, 2.579e-3
-0.990, 2.624e-3
-0.989, 2.661e-3
-0.988, 2.702e-3
-0.987, 2.721e-3
-0.986, 2.746e-3
-0.985, 2.770e-3
-0.984, 2.794e-3
-0.983, 2.825e-3
-0.982, 2.843e-3
-0.981, 2.867e-3
-0.980, 2.892e-3
-0.979, 2.905e-3
-0.978, 2.929e-3
-0.977, 2.948e-3
-0.976, 2.952e-3
-0.975, 2.975e-3
-0.974, 2.987e-3
-0.973, 2.979e-3
-0.972, 3.003e-3
-0.971, 3.012e-3
-0.970, 3.037e-3
-0.969, 3.054e-3
-0.968, 3.063e-3
-0.967, 3.083e-3
-0.966, 3.092e-3
-0.965, 3.102e-3
-0.964, 3.118e-3
-0.963, 3.117e-3
-0.962, 3.135e-3
-0.961, 3.146e-3
-0.960, 3.129e-3
-0.959, 3.151e-3
-0.958, 3.163e-3
-0.957, 3.171e-3
-0.956, 3.188e-3
-0.955, 3.188e-3
-0.954, 3.203e-3
-0.953, 3.216e-3
-0.952, 3.215e-3
-0.951, 3.226e-3
-0.950, 3.230e-3
-0.949, 3.234e-3
-0.948, 3.249e-3
-0.947, 3.228e-3
-0.946, 3.246e-3
-0.945, 3.265e-3
-0.944, 3.260e-3
-0.943, 3.276e-3
-0.942, 3.282e-3
-0.941, 3.293e-3
-0.940, 3.304e-3
-0.939, 3.299e-3
-0.938, 3.307e-3
-0.937, 3.315e-3
-0.936, 3.314e-3
