Apr. 13, 2018   15:31:32
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -6.553e-4
-0.999, 7.378e-4
-0.998, 2.046e-3
-0.997, 3.294e-3
-0.996, 4.485e-3
-0.995, 5.584e-3
-0.994, 6.643e-3
-0.993, 7.653e-3
-0.992, 8.613e-3
-0.991, 9.509e-3
-0.990, 1.036e-2
-0.989, 1.115e-2
-0.988, 1.193e-2
-0.987, 1.263e-2
-0.986, 1.332e-2
-0.985, 1.394e-2
-0.984, 1.456e-2
-0.983, 1.514e-2
-0.982, 1.570e-2
-0.981, 1.622e-2
-0.980, 1.673e-2
-0.979, 1.719e-2
-0.978, 1.766e-2
-0.977, 1.808e-2
-0.976, 1.848e-2
-0.975, 1.887e-2
-0.974, 1.924e-2
-0.973, 1.955e-2
-0.972, 1.987e-2
-0.971, 2.017e-2
-0.970, 2.048e-2
-0.969, 2.076e-2
-0.968, 2.103e-2
-0.967, 2.129e-2
-0.966, 2.153e-2
-0.965, 2.175e-2
-0.964, 2.198e-2
-0.963, 2.217e-2
-0.962, 2.238e-2
-0.961, 2.257e-2
-0.960, 2.272e-2
-0.959, 2.289e-2
-0.958, 2.306e-2
-0.957, 2.320e-2
-0.956, 2.336e-2
-0.955, 2.348e-2
-0.954, 2.363e-2
-0.953, 2.375e-2
-0.952, 2.387e-2
-0.951, 2.399e-2
-0.950, 2.410e-2
-0.949, 2.419e-2
-0.948, 2.430e-2
-0.947, 2.435e-2
-0.946, 2.445e-2
-0.945, 2.454e-2
-0.944, 2.462e-2
-0.943, 2.469e-2
-0.942, 2.477e-2
-0.941, 2.483e-2
-0.940, 2.492e-2
-0.939, 2.498e-2
-0.938, 2.507e-2
-0.937, 2.512e-2
-0.936, 2.518e-2
