Apr. 13, 2018   15:18:34
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:
Segment 2:

Segment 3:
Segment 4:

Segment 5:
Segment 6:

Potential/V, Current/A

-1.000, -3.491e-4
-0.999, 5.856e-4
-0.998, 1.133e-3
-0.997, 1.482e-3
-0.996, 1.708e-3
-0.995, 1.829e-3
-0.994, 1.923e-3
-0.993, 1.991e-3
-0.992, 2.033e-3
-0.991, 2.082e-3
-0.990, 2.108e-3
-0.989, 2.128e-3
-0.988, 2.159e-3
-0.987, 2.170e-3
-0.986, 2.187e-3
-0.985, 2.206e-3
-0.984, 2.220e-3
-0.983, 2.245e-3
-0.982, 2.261e-3
-0.981, 2.280e-3
-0.980, 2.302e-3
-0.979, 2.308e-3
-0.978, 2.329e-3
-0.977, 2.345e-3
-0.976, 2.344e-3
-0.975, 2.364e-3
-0.974, 2.372e-3
-0.973, 2.365e-3
-0.972, 2.386e-3
-0.971, 2.398e-3
-0.970, 2.414e-3
-0.969, 2.429e-3
-0.968, 2.433e-3
-0.967, 2.452e-3
-0.966, 2.457e-3
-0.965, 2.466e-3
-0.964, 2.479e-3
-0.963, 2.477e-3
-0.962, 2.489e-3
-0.961, 2.502e-3
-0.960, 2.484e-3
-0.959, 2.502e-3
-0.958, 2.514e-3
-0.957, 2.522e-3
-0.956, 2.533e-3
-0.955, 2.531e-3
-0.954, 2.543e-3
-0.953, 2.555e-3
-0.952, 2.555e-3
-0.951, 2.564e-3
-0.950, 2.566e-3
-0.949, 2.573e-3
-0.948, 2.584e-3
-0.947, 2.558e-3
-0.946, 2.580e-3
-0.945, 2.592e-3
-0.944, 2.591e-3
-0.943, 2.606e-3
-0.942, 2.609e-3
-0.941, 2.612e-3
-0.940, 2.622e-3
-0.939, 2.619e-3
-0.938, 2.625e-3
-0.937, 2.631e-3
-0.936, 2.628e-3
