Apr. 13, 2018   15:33:45
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 1
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -8.100e-4
-0.999, 7.277e-4
-0.998, 2.204e-3
-0.997, 3.711e-3
-0.996, 5.187e-3
-0.995, 6.632e-3
-0.994, 8.078e-3
-0.993, 9.554e-3
-0.992, 1.097e-2
-0.991, 1.238e-2
-0.990, 1.380e-2
-0.989, 1.518e-2
-0.988, 1.660e-2
-0.987, 1.795e-2
-0.986, 1.930e-2
-0.985, 2.062e-2
-0.984, 2.198e-2
-0.983, 2.330e-2
-0.982, 2.462e-2
-0.981, 2.595e-2
-0.980, 2.724e-2
-0.979, 2.856e-2
-0.978, 2.988e-2
-0.977, 3.117e-2
-0.976, 3.246e-2
-0.975, 3.376e-2
-0.974, 3.502e-2
-0.973, 3.625e-2
-0.972, 3.751e-2
-0.971, 3.874e-2
-0.970, 4.000e-2
-0.969, 4.123e-2
-0.968, 4.243e-2
-0.967, 4.366e-2
-0.966, 4.486e-2
-0.965, 4.606e-2
-0.964, 4.729e-2
-0.963, 4.846e-2
-0.962, 4.963e-2
-0.961, 5.079e-2
-0.960, 5.190e-2
-0.959, 5.307e-2
-0.958, 5.421e-2
-0.957, 5.538e-2
-0.956, 5.651e-2
-0.955, 5.762e-2
-0.954, 5.876e-2
-0.953, 5.990e-2
-0.952, 6.100e-2
-0.951, 6.214e-2
-0.950, 6.322e-2
-0.949, 6.433e-2
-0.948, 6.540e-2
-0.947, 6.645e-2
-0.946, 6.752e-2
-0.945, 6.860e-2
-0.944, 6.965e-2
-0.943, 7.072e-2
-0.942, 7.177e-2
-0.941, 7.281e-2
-0.940, 7.386e-2
-0.939, 7.490e-2
-0.938, 7.592e-2
-0.937, 7.696e-2
-0.936, 7.795e-2
