Apr. 13, 2018   15:32:07
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.2
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -6.678e-4
-0.999, 7.808e-4
-0.998, 2.156e-3
-0.997, 3.518e-3
-0.996, 4.840e-3
-0.995, 6.114e-3
-0.994, 7.365e-3
-0.993, 8.573e-3
-0.992, 9.731e-3
-0.991, 1.089e-2
-0.990, 1.202e-2
-0.989, 1.309e-2
-0.988, 1.414e-2
-0.987, 1.516e-2
-0.986, 1.616e-2
-0.985, 1.710e-2
-0.984, 1.803e-2
-0.983, 1.896e-2
-0.982, 1.984e-2
-0.981, 2.069e-2
-0.980, 2.153e-2
-0.979, 2.235e-2
-0.978, 2.314e-2
-0.977, 2.392e-2
-0.976, 2.467e-2
-0.975, 2.541e-2
-0.974, 2.612e-2
-0.973, 2.679e-2
-0.972, 2.746e-2
-0.971, 2.813e-2
-0.970, 2.877e-2
-0.969, 2.939e-2
-0.968, 3.000e-2
-0.967, 3.061e-2
-0.966, 3.118e-2
-0.965, 3.175e-2
-0.964, 3.230e-2
-0.963, 3.283e-2
-0.962, 3.335e-2
-0.961, 3.385e-2
-0.960, 3.431e-2
-0.959, 3.480e-2
-0.958, 3.526e-2
-0.957, 3.569e-2
-0.956, 3.614e-2
-0.955, 3.657e-2
-0.954, 3.698e-2
-0.953, 3.738e-2
-0.952, 3.777e-2
-0.951, 3.817e-2
-0.950, 3.853e-2
-0.949, 3.889e-2
-0.948, 3.926e-2
-0.947, 3.958e-2
-0.946, 3.992e-2
-0.945, 4.024e-2
-0.944, 4.055e-2
-0.943, 4.087e-2
-0.942, 4.116e-2
-0.941, 4.144e-2
-0.940, 4.174e-2
-0.939, 4.202e-2
-0.938, 4.228e-2
-0.937, 4.254e-2
-0.936, 4.279e-2
