Apr. 13, 2018   15:30:28
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.08
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -5.690e-4
-0.999, 8.176e-4
-0.998, 2.082e-3
-0.997, 3.283e-3
-0.996, 4.408e-3
-0.995, 5.429e-3
-0.994, 6.412e-3
-0.993, 7.337e-3
-0.992, 8.181e-3
-0.991, 8.992e-3
-0.990, 9.728e-3
-0.989, 1.041e-2
-0.988, 1.107e-2
-0.987, 1.167e-2
-0.986, 1.223e-2
-0.985, 1.276e-2
-0.984, 1.324e-2
-0.983, 1.372e-2
-0.982, 1.415e-2
-0.981, 1.457e-2
-0.980, 1.496e-2
-0.979, 1.531e-2
-0.978, 1.566e-2
-0.977, 1.599e-2
-0.976, 1.627e-2
-0.975, 1.657e-2
-0.974, 1.682e-2
-0.973, 1.705e-2
-0.972, 1.728e-2
-0.971, 1.749e-2
-0.970, 1.770e-2
-0.969, 1.790e-2
-0.968, 1.806e-2
-0.967, 1.824e-2
-0.966, 1.840e-2
-0.965, 1.855e-2
-0.964, 1.870e-2
-0.963, 1.882e-2
-0.962, 1.895e-2
-0.961, 1.907e-2
-0.960, 1.915e-2
-0.959, 1.927e-2
-0.958, 1.936e-2
-0.957, 1.945e-2
-0.956, 1.955e-2
-0.955, 1.961e-2
-0.954, 1.969e-2
-0.953, 1.977e-2
-0.952, 1.983e-2
-0.951, 1.991e-2
-0.950, 1.995e-2
-0.949, 2.001e-2
-0.948, 2.008e-2
-0.947, 2.009e-2
-0.946, 2.015e-2
-0.945, 2.020e-2
-0.944, 2.023e-2
-0.943, 2.030e-2
-0.942, 2.034e-2
-0.941, 2.039e-2
-0.940, 2.044e-2
-0.939, 2.046e-2
-0.938, 2.049e-2
-0.937, 2.053e-2
-0.936, 2.054e-2
