Apr. 13, 2018   15:33:35
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.8
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -8.100e-4
-0.999, 7.585e-4
-0.998, 2.204e-3
-0.997, 3.711e-3
-0.996, 5.156e-3
-0.995, 6.602e-3
-0.994, 8.047e-3
-0.993, 9.462e-3
-0.992, 1.085e-2
-0.991, 1.226e-2
-0.990, 1.364e-2
-0.989, 1.500e-2
-0.988, 1.638e-2
-0.987, 1.767e-2
-0.986, 1.903e-2
-0.985, 2.035e-2
-0.984, 2.161e-2
-0.983, 2.293e-2
-0.982, 2.422e-2
-0.981, 2.551e-2
-0.980, 2.684e-2
-0.979, 2.807e-2
-0.978, 2.936e-2
-0.977, 3.062e-2
-0.976, 3.185e-2
-0.975, 3.308e-2
-0.974, 3.431e-2
-0.973, 3.545e-2
-0.972, 3.665e-2
-0.971, 3.785e-2
-0.970, 3.902e-2
-0.969, 4.021e-2
-0.968, 4.135e-2
-0.967, 4.255e-2
-0.966, 4.369e-2
-0.965, 4.483e-2
-0.964, 4.597e-2
-0.963, 4.710e-2
-0.962, 4.821e-2
-0.961, 4.932e-2
-0.960, 5.036e-2
-0.959, 5.147e-2
-0.958, 5.255e-2
-0.957, 5.362e-2
-0.956, 5.470e-2
-0.955, 5.575e-2
-0.954, 5.682e-2
-0.953, 5.787e-2
-0.952, 5.891e-2
-0.951, 5.996e-2
-0.950, 6.097e-2
-0.949, 6.199e-2
-0.948, 6.303e-2
-0.947, 6.399e-2
-0.946, 6.500e-2
-0.945, 6.599e-2
-0.944, 6.694e-2
-0.943, 6.795e-2
-0.942, 6.891e-2
-0.941, 6.986e-2
-0.940, 7.084e-2
-0.939, 7.180e-2
-0.938, 7.275e-2
-0.937, 7.367e-2
-0.936, 7.460e-2
