Mar. 29, 2018   14:45:13
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.4
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -1.440e-2
-0.999, -1.345e-2
-0.998, -1.253e-2
-0.997, -1.164e-2
-0.996, -1.074e-2
-0.995, -9.913e-3
-0.994, -9.113e-3
-0.993, -8.314e-3
-0.992, -7.514e-3
-0.991, -6.745e-3
-0.990, -6.007e-3
-0.989, -5.300e-3
-0.988, -4.562e-3
-0.987, -3.855e-3
-0.986, -3.147e-3
-0.985, -2.471e-3
-0.984, -1.794e-3
-0.983, -1.117e-3
-0.982, -4.717e-4
-0.981, 2.049e-4
-0.980, 8.507e-4
-0.979, 1.466e-3
-0.978, 2.112e-3
-0.977, 2.727e-3
-0.976, 3.342e-3
-0.975, 3.957e-3
-0.974, 4.572e-3
-0.973, 5.156e-3
-0.972, 5.740e-3
-0.971, 6.325e-3
-0.970, 6.940e-3
-0.969, 7.524e-3
-0.968, 8.108e-3
-0.967, 8.693e-3
-0.966, 9.246e-3
-0.965, 9.800e-3
-0.964, 1.038e-2
-0.963, 1.091e-2
-0.962, 1.149e-2
-0.961, 1.204e-2
-0.960, 1.257e-2
-0.959, 1.312e-2
-0.958, 1.364e-2
-0.957, 1.417e-2
-0.956, 1.469e-2
-0.955, 1.521e-2
-0.954, 1.577e-2
-0.953, 1.629e-2
-0.952, 1.681e-2
-0.951, 1.733e-2
-0.950, 1.783e-2
-0.949, 1.835e-2
-0.948, 1.887e-2
-0.947, 1.933e-2
-0.946, 1.983e-2
-0.945, 2.035e-2
-0.944, 2.084e-2
-0.943, 2.133e-2
-0.942, 2.182e-2
-0.941, 2.232e-2
-0.940, 2.281e-2
-0.939, 2.330e-2
-0.938, 2.379e-2
-0.937, 2.425e-2
-0.936, 2.472e-2
